crop_name,country_code,adm_id,harvest_year,x,y,pair
wheat,IN,IN-01-0047,2017,-0.561801641244498,-0.11340804192688285,cwb_ssm
wheat,IN,IN-01-0049,2010,-0.30356210497934893,0.5033486966287761,cwb_ssm
wheat,IN,IN-01-0051,2003,-0.9778902087017748,-1.0532017334695523,cwb_ssm
wheat,IN,IN-01-0051,2004,-0.9301193858077954,-1.1019214427787394,cwb_ssm
wheat,IN,IN-01-0051,2005,-0.8806134907075208,-1.1044309531007337,cwb_ssm
wheat,IN,IN-01-0051,2006,-0.8030117667619071,0.49417996911475587,cwb_ssm
wheat,IN,IN-01-0051,2007,-0.9795511099115122,-0.007142716451495572,cwb_ssm
wheat,IN,IN-01-0051,2008,-0.28353615002905624,0.7993680952379788,cwb_ssm
wheat,IN,IN-01-0051,2009,-0.6535532118065599,0.31458927665802616,cwb_ssm
wheat,IN,IN-01-0051,2010,-0.6272364971706068,0.49285618078877064,cwb_ssm
wheat,IN,IN-01-0051,2011,-0.7758974807606409,0.7982524133737152,cwb_ssm
wheat,IN,IN-01-0051,2012,-0.9652195680342198,-0.36213187501309463,cwb_ssm
wheat,IN,IN-01-0051,2013,-0.9784815211269641,-0.7359375872213276,cwb_ssm
wheat,IN,IN-01-0051,2014,-0.9014769526899243,0.23634762450460742,cwb_ssm
wheat,IN,IN-01-0051,2015,-0.6380190796245961,-0.28170450829050064,cwb_ssm
wheat,IN,IN-01-0051,2016,-0.7596159287596572,-0.5728338867770263,cwb_ssm
wheat,IN,IN-01-0051,2017,-0.9847539854904732,-0.6691815842970916,cwb_ssm
wheat,IN,IN-01-0052,2003,-1.0309657997602866,-1.2527581623857602,cwb_ssm
wheat,IN,IN-01-0052,2004,-0.9420218771334823,-1.4185348114127838,cwb_ssm
wheat,IN,IN-01-0052,2005,-0.8734225131915657,-1.2078770266467926,cwb_ssm
wheat,IN,IN-01-0052,2006,-0.6728617499639225,0.5406810385260685,cwb_ssm
wheat,IN,IN-01-0052,2007,-0.9942380989323383,-0.16843655757340945,cwb_ssm
wheat,IN,IN-01-0052,2008,-0.242291627041443,0.829128308074934,cwb_ssm
wheat,IN,IN-01-0052,2009,-0.6564653042502038,0.29191571469627775,cwb_ssm
wheat,IN,IN-01-0052,2010,-0.6827490574459278,0.5540052525001556,cwb_ssm
