crop_name,country_code,adm_id,harvest_year,x,y,pair
wheat,IN,IN-01-0047,2017,1.7320445681855199,-0.561801641244498,tavg_cwb
wheat,IN,IN-01-0049,2010,1.7611701421067916,-0.30356210497934893,tavg_cwb
wheat,IN,IN-01-0051,2003,2.1164923849814032,-0.9778902087017748,tavg_cwb
wheat,IN,IN-01-0051,2004,1.9656842828223084,-0.9301193858077954,tavg_cwb
wheat,IN,IN-01-0051,2005,2.011588985413079,-0.8806134907075208,tavg_cwb
wheat,IN,IN-01-0051,2006,1.8721299192212708,-0.8030117667619071,tavg_cwb
wheat,IN,IN-01-0051,2007,2.0294395912214855,-0.9795511099115122,tavg_cwb
wheat,IN,IN-01-0051,2008,1.6182971196690017,-0.28353615002905624,tavg_cwb
wheat,IN,IN-01-0051,2009,1.9656935974137157,-0.6535532118065599,tavg_cwb
wheat,IN,IN-01-0051,2010,2.040274767236614,-0.6272364971706068,tavg_cwb
wheat,IN,IN-01-0051,2011,1.8756163019065344,-0.7758974807606409,tavg_cwb
wheat,IN,IN-01-0051,2012,1.949798262118027,-0.9652195680342198,tavg_cwb
wheat,IN,IN-01-0051,2013,2.1620514143986864,-0.9784815211269641,tavg_cwb
wheat,IN,IN-01-0051,2014,1.7991921009001115,-0.9014769526899243,tavg_cwb
wheat,IN,IN-01-0051,2015,1.897063822553439,-0.6380190796245961,tavg_cwb
wheat,IN,IN-01-0051,2016,2.404631932927739,-0.7596159287596572,tavg_cwb
wheat,IN,IN-01-0051,2017,2.301042879115705,-0.9847539854904732,tavg_cwb
wheat,IN,IN-01-0052,2003,1.901922407982936,-1.0309657997602866,tavg_cwb
wheat,IN,IN-01-0052,2004,1.6797853569670014,-0.9420218771334823,tavg_cwb
wheat,IN,IN-01-0052,2005,1.768261866939747,-0.8734225131915657,tavg_cwb
wheat,IN,IN-01-0052,2006,1.4511317401931085,-0.6728617499639225,tavg_cwb
wheat,IN,IN-01-0052,2007,1.7591552935714991,-0.9942380989323383,tavg_cwb
wheat,IN,IN-01-0052,2008,1.3957726792251208,-0.242291627041443,tavg_cwb
wheat,IN,IN-01-0052,2009,1.7092554855172948,-0.6564653042502038,tavg_cwb
wheat,IN,IN-01-0052,2010,1.8303130874019933,-0.6827490574459278,tavg_cwb
wheat,IN,IN-01-0052,2011,1.6389151309447871,-0.8526565184864338,tavg_cwb
wheat,IN,IN-01-0052,2012,1.7721860733856174,-1.0339098740860975,tavg_cwb
wheat,IN,IN-01-0052,2013,1.9031779861986544,-0.9895220124374188,tavg_cwb
wheat,IN,IN-01-0052,2015,1.707523679996661,-0.6387373879560523,tavg_cwb
wheat,IN,IN-01-0052,2017,2.1088942869046265,-1.0474722880782834,tavg_cwb
wheat,IN,IN-01-0053,2003,1.551699657353886,-0.40775027280599896,tavg_cwb
wheat,IN,IN-01-0053,2005,1.6797530640858456,-0.5247823565458217,tavg_cwb
wheat,IN,IN-01-0053,2006,1.3171541329952159,0.264344589437307,tavg_cwb
wheat,IN,IN-01-0053,2007,1.529348621522287,-0.311377171934346,tavg_cwb
wheat,IN,IN-01-0053,2008,1.3857533040950225,0.13247089031241485,tavg_cwb
wheat,IN,IN-01-0053,2009,1.5308366509112705,-0.11382763456413135,tavg_cwb
wheat,IN,IN-01-0053,2010,1.7887956384111758,-0.2687719945064605,tavg_cwb
wheat,IN,IN-01-0053,2011,1.5041401092690765,-0.07067715116403632,tavg_cwb
wheat,IN,IN-01-0053,2013,1.7544226944030759,-0.3887430133320461,tavg_cwb
wheat,IN,IN-01-0053,2014,1.6424152134970245,-0.6546239471156741,tavg_cwb
wheat,IN,IN-01-0053,2016,1.9263185443178763,0.037937343091317806,tavg_cwb
wheat,IN,IN-01-0053,2017,2.1399898298050126,-0.7397061246466845,tavg_cwb
wheat,IN,IN-01-0503,2017,1.7113544454899592,-0.5354187708670658,tavg_cwb
wheat,IN,IN-02-0902,2003,-0.7180179412921408,0.29368783029483136,tavg_cwb
wheat,IN,IN-02-0902,2004,-0.4319616346640429,-0.026376388085735492,tavg_cwb
wheat,IN,IN-02-0902,2005,-0.1208023888297385,-0.06591310856625732,tavg_cwb
wheat,IN,IN-02-0902,2006,0.011047858676610895,-0.4136021393211543,tavg_cwb
wheat,IN,IN-02-0902,2007,-0.454743859888826,0.08305100276996323,tavg_cwb
wheat,IN,IN-02-0902,2008,-0.43389883007730845,-0.208142293189771,tavg_cwb
wheat,IN,IN-02-0902,2009,-0.034374599961549034,-0.36190050179807115,tavg_cwb
wheat,IN,IN-02-0902,2010,-0.14197616531527274,-0.4356876622085625,tavg_cwb
wheat,IN,IN-02-0902,2011,-0.5616816590713043,-0.24874111188840428,tavg_cwb
wheat,IN,IN-02-0902,2012,-0.5762913411463974,-0.11463421171459104,tavg_cwb
wheat,IN,IN-02-0902,2013,-0.5224543974884606,-0.15207648599874096,tavg_cwb
wheat,IN,IN-02-0902,2014,-0.578015214445682,-0.05250677117017291,tavg_cwb
wheat,IN,IN-02-0902,2015,-0.4734095448604328,0.06898925146905902,tavg_cwb
wheat,IN,IN-02-0902,2016,-0.09375671936625143,-0.21610744361399672,tavg_cwb
wheat,IN,IN-02-0902,2017,-0.42495968796646794,-0.052232805168274526,tavg_cwb
wheat,IN,IN-02-0903,2003,-0.7151417826497105,0.2946450259430487,tavg_cwb
wheat,IN,IN-02-0903,2004,-0.44816304563699955,0.00877974880140127,tavg_cwb
wheat,IN,IN-02-0903,2005,-0.11119628263778569,-0.06515632238820072,tavg_cwb
wheat,IN,IN-02-0903,2006,0.003699038690800907,-0.4153096565359269,tavg_cwb
wheat,IN,IN-02-0903,2007,-0.42631231160193256,0.06994131776557755,tavg_cwb
wheat,IN,IN-02-0903,2008,-0.41859120416904694,-0.13597923208013163,tavg_cwb
wheat,IN,IN-02-0903,2009,-0.05085669048976273,-0.3307208881859116,tavg_cwb
wheat,IN,IN-02-0903,2010,-0.10930937743241695,-0.4459704002833615,tavg_cwb
wheat,IN,IN-02-0903,2011,-0.510681138488054,-0.2531013832490602,tavg_cwb
wheat,IN,IN-02-0903,2012,-0.5876262635608552,-0.10440259129330003,tavg_cwb
wheat,IN,IN-02-0903,2013,-0.47503247680767674,-0.1905722281632188,tavg_cwb
wheat,IN,IN-02-0903,2014,-0.5366469368178715,-0.08423831837831587,tavg_cwb
wheat,IN,IN-02-0903,2015,-0.44111682018717246,0.19387817904906754,tavg_cwb
wheat,IN,IN-02-0903,2016,-0.12611279494191158,-0.1399771953473365,tavg_cwb
wheat,IN,IN-02-0903,2017,-0.45871136751117386,-0.013263566849166611,tavg_cwb
wheat,IN,IN-02-0904,2003,-0.6377021653857553,0.2983298935825443,tavg_cwb
wheat,IN,IN-02-0904,2004,-0.34314180151192536,-0.030479869445043196,tavg_cwb
wheat,IN,IN-02-0904,2005,-0.04395449251716719,-0.03262097808658206,tavg_cwb
wheat,IN,IN-02-0904,2006,0.061530248672386566,-0.4321594010040872,tavg_cwb
wheat,IN,IN-02-0904,2007,-0.298156780047531,-0.050942318901936096,tavg_cwb
wheat,IN,IN-02-0904,2008,-0.3406136461883448,-0.053331131264675355,tavg_cwb
wheat,IN,IN-02-0904,2009,0.049219256511792646,-0.3380181230445868,tavg_cwb
