LibSize,x:y,y:x,pair_name,E
10,0.1554211425197597,0.10891614004969402,ssm_ndvi,2
20,0.1641246888039184,0.13380894729869197,ssm_ndvi,2
30,0.21804106325362624,0.1443734431675816,ssm_ndvi,2
40,0.24910991852473838,0.17618270682346882,ssm_ndvi,2
50,0.2588774150865949,0.17301439339264948,ssm_ndvi,2
60,0.2656261972894427,0.17942931846563204,ssm_ndvi,2
70,0.27348754823856963,0.18619251821541394,ssm_ndvi,2
80,0.2910957973707712,0.20058049796518201,ssm_ndvi,2
90,0.28508084044734067,0.19678627710908764,ssm_ndvi,2
100,0.2906483742035825,0.21687287186372317,ssm_ndvi,2
110,0.28869461217097425,0.21444912789350393,ssm_ndvi,2
120,0.29358709894701673,0.21990702558775307,ssm_ndvi,2
130,0.29602287306540587,0.21375308052949266,ssm_ndvi,2
140,0.2974092000432213,0.22036944028545158,ssm_ndvi,2
150,0.3027554106363206,0.21746121509607438,ssm_ndvi,2
10,0.18191128238901944,0.10967386838783738,ssm_ndvi,3
20,0.1991127436365392,0.13537595674019368,ssm_ndvi,3
30,0.25403770621970023,0.14600056606334152,ssm_ndvi,3
40,0.3055487678197235,0.18735116030972498,ssm_ndvi,3
50,0.3135663660058284,0.17679880599271058,ssm_ndvi,3
60,0.31719699801086626,0.19698704930328018,ssm_ndvi,3
70,0.34537307860725525,0.1969328027719704,ssm_ndvi,3
80,0.3624777851443494,0.22670080049988445,ssm_ndvi,3
90,0.3612814747564309,0.21732424813928175,ssm_ndvi,3
100,0.36753216424165946,0.235700668614954,ssm_ndvi,3
110,0.36420358600390385,0.2507782002446474,ssm_ndvi,3
120,0.3785083585169888,0.24341244124466266,ssm_ndvi,3
130,0.3798710307446782,0.24093666754771342,ssm_ndvi,3
140,0.3733275752472018,0.24590356893677584,ssm_ndvi,3
150,0.38128187981693246,0.2550305099301847,ssm_ndvi,3
10,0.18255836267340853,0.10410761260904795,ssm_ndvi,4
20,0.2159989007813536,0.13793368963874614,ssm_ndvi,4
30,0.2774730686784311,0.14643587214379605,ssm_ndvi,4
40,0.32243535954501595,0.1857180809425848,ssm_ndvi,4
50,0.33357058491463254,0.17946089087560232,ssm_ndvi,4
60,0.35084543804728235,0.20306449067890442,ssm_ndvi,4
70,0.37602690029016655,0.20371001496861982,ssm_ndvi,4
80,0.3936354757072316,0.23653422044669392,ssm_ndvi,4
90,0.3899205475993611,0.22197455911875597,ssm_ndvi,4
100,0.40001472897289153,0.24137216274143128,ssm_ndvi,4
110,0.40113689520287354,0.2551304884542818,ssm_ndvi,4
120,0.4143109115804501,0.24683865175353145,ssm_ndvi,4
130,0.42237243036269717,0.252881231360588,ssm_ndvi,4
140,0.41647725871477626,0.25978368611059255,ssm_ndvi,4
150,0.426231428170263,0.26799981180003335,ssm_ndvi,4
10,0.1994548087660489,0.10029380244455055,ssm_ndvi,5
20,0.22730573443015625,0.14887930708263977,ssm_ndvi,5
30,0.2957372984956295,0.15202573728887606,ssm_ndvi,5
40,0.3311092268547073,0.19244974965025852,ssm_ndvi,5
50,0.34602854546008344,0.1915748068748689,ssm_ndvi,5
60,0.3778149294433593,0.22444881477090992,ssm_ndvi,5
70,0.3829069127284849,0.2195523495250156,ssm_ndvi,5
80,0.4060259989770735,0.24204216366290104,ssm_ndvi,5
90,0.409227691789965,0.24341648440464034,ssm_ndvi,5
100,0.4177839898705457,0.250689632408762,ssm_ndvi,5
110,0.42885556904670485,0.27540776295460606,ssm_ndvi,5
120,0.4333091179363009,0.25826187998810846,ssm_ndvi,5
130,0.4460956502485851,0.2708492601102848,ssm_ndvi,5
140,0.438082124566769,0.26843590127164624,ssm_ndvi,5
150,0.4522480254827998,0.2819682197159818,ssm_ndvi,5
10,0.2119955199304841,0.10491108950284964,ssm_ndvi,6
20,0.23985400239412136,0.14622768466906333,ssm_ndvi,6
30,0.30370167649908536,0.1676902471311372,ssm_ndvi,6
40,0.33514849304800753,0.20595325764190736,ssm_ndvi,6
50,0.355413978012335,0.21180551614479284,ssm_ndvi,6
60,0.3885353799257258,0.24112987472156525,ssm_ndvi,6
70,0.38852264163183725,0.22788762755508338,ssm_ndvi,6
80,0.41212268736534274,0.2524833628821228,ssm_ndvi,6
90,0.4182454916791275,0.2580594550321402,ssm_ndvi,6
100,0.42444126649047415,0.2716274283253861,ssm_ndvi,6
110,0.4389850047604391,0.29285076535463306,ssm_ndvi,6
120,0.44405276169217983,0.28054637275875055,ssm_ndvi,6
130,0.4510805224492172,0.294243812758608,ssm_ndvi,6
140,0.4516217389976789,0.2826166953436774,ssm_ndvi,6
150,0.46385824319139607,0.29690551683063243,ssm_ndvi,6
10,0.22854543356579146,0.10844700542965706,ssm_ndvi,7
20,0.251956443000671,0.14948534884009207,ssm_ndvi,7
30,0.3072963082690362,0.18186055605422752,ssm_ndvi,7
40,0.3340242209711362,0.2142955992935035,ssm_ndvi,7
50,0.3615304462454714,0.21863696792153064,ssm_ndvi,7
60,0.38818694235654433,0.2475396396167505,ssm_ndvi,7
70,0.3963432411904042,0.2292599849777689,ssm_ndvi,7
80,0.4124442010167798,0.2636477144689109,ssm_ndvi,7
90,0.4217640779117841,0.2608228093486869,ssm_ndvi,7
100,0.42577071841734804,0.28943044366171855,ssm_ndvi,7
